ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated ,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned
Session_ID_2086,No,19,2,0,0,0,0,2,0,8,0,1
Session_ID_2087,No,21,5,0,3,1,2,3,1,1,1,0
Session_ID_2088,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2089,Yes,5,1,0,1,0,1,2,0,0,0,1
Session_ID_2090,Yes,3,0,0,0,1,1,0,0,1,0,0
Session_ID_2091,No,17,0,0,4,2,7,4,0,0,0,0
Session_ID_2092,No,17,6,1,1,0,0,3,0,2,1,1
Session_ID_2093,No,8,2,0,3,0,1,0,0,2,0,1
Session_ID_2094,No,12,5,0,0,1,2,1,1,1,1,1
Session_ID_2095,No,10,1,0,0,0,0,2,0,4,0,1
Session_ID_2096,No,13,1,0,2,1,3,0,1,5,0,0
Session_ID_2097,No,3,0,0,1,0,0,2,0,0,0,1
Session_ID_2098,No,25,0,0,4,1,1,2,0,9,0,0
Session_ID_2099,Yes,9,2,2,1,0,0,1,0,3,2,1
Session_ID_2100,Yes,13,6,3,0,0,0,1,0,2,2,1
Session_ID_2101,Yes,5,1,0,0,0,1,1,0,2,0,1
Session_ID_2102,No,23,3,0,4,0,1,9,1,5,1,1
Session_ID_2103,Yes,12,5,1,1,0,0,2,0,1,1,1
Session_ID_2104,No,12,4,0,1,0,1,4,0,1,1,1
Session_ID_2105,Yes,7,0,0,1,0,1,1,0,1,0,1
Session_ID_2106,Yes,8,2,0,2,0,0,4,0,0,0,1
Session_ID_2107,No,20,6,5,0,0,0,6,0,2,2,1
Session_ID_2108,No,10,4,0,1,0,0,2,0,2,1,1
Session_ID_2109,No,7,3,0,2,0,0,2,0,0,1,1
Session_ID_2110,No,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2111,No,4,0,0,3,0,0,1,0,0,0,1
Session_ID_2112,No,9,4,0,0,0,1,3,0,1,1,1
Session_ID_2113,No,12,4,0,1,0,1,2,0,4,1,1
Session_ID_2114,No,5,0,0,2,0,1,0,0,1,0,1
Session_ID_2115,Yes,5,0,0,0,0,0,1,0,0,0,1
Session_ID_2116,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2117,No,5,1,0,0,0,1,3,0,0,0,1
Session_ID_2118,No,29,0,0,0,0,1,24,0,1,0,1
Session_ID_2119,No,9,1,0,0,0,1,1,0,6,0,1
Session_ID_2120,No,34,10,0,0,1,3,8,0,0,1,0
Session_ID_2121,No,9,3,0,0,0,0,3,0,1,1,1
Session_ID_2122,No,7,0,0,0,1,1,1,0,1,0,0
Session_ID_2123,No,11,7,0,0,0,1,2,0,0,1,1
Session_ID_2124,No,1,5,2,0,2,3,4,2,1,2,0
Session_ID_2125,No,7,3,0,1,0,0,1,0,1,1,1
Session_ID_2126,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2127,No,10,1,0,1,0,0,6,0,0,0,1
Session_ID_2128,No,22,2,2,8,0,0,5,0,2,2,1
Session_ID_2129,No,5,1,0,0,0,1,1,1,1,0,1
Session_ID_2130,Yes,8,1,0,0,0,0,2,0,2,0,1
Session_ID_2131,No,9,2,0,2,0,2,0,0,3,0,1
Session_ID_2132,No,14,1,0,4,0,1,2,0,6,0,1
Session_ID_2133,No,15,9,0,0,0,1,3,0,2,1,1
Session_ID_2134,No,16,7,0,1,0,0,6,0,2,1,1
Session_ID_2135,Yes,10,0,0,2,0,0,0,0,1,0,1
Session_ID_2136,No,9,1,0,0,0,1,0,0,6,0,1
Session_ID_2137,No,4,0,0,0,0,2,1,0,1,0,1
Session_ID_2138,No,13,8,0,1,0,1,1,0,2,1,1
Session_ID_2139,No,7,1,0,0,1,2,2,0,0,0,0
Session_ID_2140,No,12,0,0,1,0,1,1,0,2,0,1
Session_ID_2141,No,8,1,0,1,0,2,1,0,3,0,1
Session_ID_2142,No,10,2,0,0,0,2,5,0,1,0,1
Session_ID_2143,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2144,Yes,23,0,0,0,0,0,0,0,14,0,1
Session_ID_2145,No,14,2,2,6,0,0,1,0,3,2,1
Session_ID_2146,No,5,1,0,0,0,1,2,0,1,0,1
Session_ID_2147,Yes,47,35,4,1,0,0,1,0,2,2,1
Session_ID_2148,Yes,10,0,0,0,0,1,1,0,3,0,1
Session_ID_2149,No,3,0,0,1,0,1,1,0,0,0,1
Session_ID_2150,No,55,12,18,10,0,1,2,1,7,2,1
Session_ID_2151,No,10,2,0,2,0,2,1,0,3,0,1
Session_ID_2152,No,7,2,0,2,0,1,0,0,2,0,1
Session_ID_2153,Yes,4,1,0,0,0,0,1,0,2,0,1
Session_ID_2154,Yes,5,1,0,0,0,2,2,0,0,0,1
Session_ID_2155,No,3,0,0,0,0,2,1,0,0,0,1
Session_ID_2156,No,16,2,2,4,0,1,3,0,4,2,1
Session_ID_2157,No,14,4,0,2,0,2,6,0,0,1,1
Session_ID_2158,No,4,0,0,1,0,1,0,1,1,0,1
Session_ID_2159,No,20,4,0,1,0,1,10,0,0,1,1
Session_ID_2160,No,7,1,0,0,1,2,1,0,1,0,0
Session_ID_2161,No,11,4,0,1,0,0,4,0,0,1,1
Session_ID_2162,No,14,6,2,0,1,1,1,1,2,2,0
Session_ID_2163,Yes,26,1,0,2,1,1,8,0,0,0,0
Session_ID_2164,Yes,9,5,0,1,0,1,2,0,0,1,1
Session_ID_2165,No,12,1,1,1,0,0,2,0,3,0,1
Session_ID_2166,No,27,9,0,1,0,2,2,1,11,1,1
Session_ID_2167,No,15,2,0,2,0,1,3,0,1,0,1
Session_ID_2168,No,18,5,0,5,0,1,2,1,3,1,1
Session_ID_2169,No,28,4,1,5,0,1,4,0,11,1,1
Session_ID_2170,No,8,0,0,0,1,2,0,0,4,0,0
Session_ID_2171,No,5,1,0,1,0,1,2,0,0,0,1
Session_ID_2172,No,26,10,0,1,0,1,3,0,7,1,1
Session_ID_2173,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_2174,No,4,0,0,0,0,1,0,1,1,0,1
Session_ID_2175,Yes,20,11,0,0,1,3,4,0,0,1,0
Session_ID_2176,Yes,10,4,1,2,0,0,1,0,1,1,1
Session_ID_2177,No,38,4,22,5,0,1,2,0,1,2,1
Session_ID_2178,No,8,0,0,2,1,2,3,0,0,0,0
Session_ID_2179,No,6,1,0,2,0,0,3,0,0,0,1
Session_ID_2180,No,5,1,0,1,0,2,0,0,0,0,1
Session_ID_2181,No,41,3,0,2,0,2,7,0,0,1,1
Session_ID_2182,No,6,1,0,1,0,1,1,0,2,0,1
Session_ID_2183,No,5,0,0,0,0,1,1,0,3,0,1
Session_ID_2184,Yes,7,0,0,0,0,1,2,0,2,0,1
Session_ID_2185,No,17,6,0,1,0,2,2,0,4,1,1
Session_ID_2186,No,23,0,0,1,0,1,7,0,1,0,1
Session_ID_2187,No,7,2,1,1,0,1,0,0,2,0,1
Session_ID_2188,No,10,3,0,1,0,1,1,1,2,1,1
Session_ID_2189,No,32,4,11,2,1,1,2,1,5,2,0
Session_ID_2190,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2191,No,14,4,0,0,1,1,1,0,6,1,0
Session_ID_2192,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2193,No,10,0,0,1,0,0,1,0,1,0,1
Session_ID_2194,No,17,4,3,1,1,1,2,1,1,2,0
Session_ID_2195,No,13,0,0,1,0,4,0,0,8,0,1
Session_ID_2196,No,5,0,0,3,0,1,1,0,0,0,1
Session_ID_2197,No,20,0,0,0,0,0,2,0,4,0,1
Session_ID_2198,Yes,7,2,2,1,0,0,1,0,1,2,1
Session_ID_2199,No,6,1,0,0,0,0,0,0,4,0,1
Session_ID_2200,No,8,2,0,2,0,1,1,0,2,0,1
Session_ID_2201,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2202,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2203,No,69,1,0,1,0,2,53,0,1,0,1
Session_ID_2204,Yes,10,1,3,5,0,0,0,0,1,2,1
Session_ID_2205,No,53,3,0,1,0,9,33,0,0,1,1
Session_ID_2206,No,2,1,0,0,0,0,3,0,1,0,1
Session_ID_2207,No,12,6,0,1,0,1,1,0,3,1,1
Session_ID_2208,Yes,33,9,9,0,0,1,1,0,6,2,1
Session_ID_2209,No,52,14,2,13,1,1,2,1,9,2,0
Session_ID_2210,No,33,12,0,9,0,2,10,0,0,1,1
Session_ID_2211,Yes,17,9,0,1,0,1,2,0,3,1,1
Session_ID_2212,Yes,23,15,4,0,0,0,1,0,2,2,1
Session_ID_2213,Yes,28,18,3,2,0,0,1,0,2,2,1
Session_ID_2214,No,6,1,0,0,0,1,3,0,0,0,1
Session_ID_2215,No,5,0,0,1,0,0,1,0,1,0,1
Session_ID_2216,No,67,12,15,32,0,3,0,0,5,2,1
Session_ID_2217,No,12,3,0,0,2,1,0,1,3,1,0
Session_ID_2218,No,8,1,0,2,0,0,1,0,3,0,1
Session_ID_2219,No,12,5,0,1,1,1,1,1,1,1,0
Session_ID_2220,No,8,2,0,0,1,1,1,1,1,0,0
Session_ID_2221,Yes,8,2,0,1,0,1,1,0,3,0,1
Session_ID_2222,Yes,6,2,1,0,0,0,0,0,3,0,1
Session_ID_2223,No,23,1,0,1,0,2,6,1,11,0,1
Session_ID_2224,No,1,4,0,0,0,4,1,0,1,1,1
Session_ID_2225,No,19,2,0,4,2,4,0,0,7,0,1
Session_ID_2226,Yes,19,12,0,1,0,0,3,0,2,1,1
Session_ID_2227,No,8,0,0,1,1,1,1,1,2,0,0
Session_ID_2228,No,10,3,0,0,0,0,1,0,3,1,1
Session_ID_2229,No,15,6,1,0,0,0,1,0,5,1,1
Session_ID_2230,No,14,0,0,1,0,0,4,0,6,0,1
Session_ID_2231,No,7,1,1,1,0,2,0,0,2,0,1
Session_ID_2232,Yes,30,14,0,1,0,0,0,0,7,1,1
Session_ID_2233,No,12,2,0,2,1,3,0,1,3,0,0
Session_ID_2234,Yes,17,10,0,4,0,0,1,0,1,1,1
Session_ID_2235,No,11,3,3,0,0,0,2,0,1,2,1
Session_ID_2236,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2237,Yes,57,0,0,1,0,5,3,0,9,0,1
Session_ID_2238,Yes,5,1,0,0,0,1,2,0,1,0,1
Session_ID_2239,Yes,4,1,1,1,0,0,1,0,0,0,1
Session_ID_2240,No,3,0,0,0,0,1,2,0,0,0,1
Session_ID_2241,No,8,3,0,1,0,1,1,0,2,1,1
Session_ID_2242,No,7,1,0,1,0,0,2,0,2,0,1
Session_ID_2243,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_2244,No,6,2,0,1,0,0,1,0,2,0,1
Session_ID_2245,No,14,0,0,0,1,1,1,0,3,0,0
Session_ID_2246,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2247,Yes,4,1,0,0,0,1,2,0,0,0,1
Session_ID_2248,No,2,0,0,1,0,1,0,0,0,0,1
Session_ID_2249,No,11,0,0,1,0,2,8,0,0,0,1
Session_ID_2250,No,19,6,0,0,1,1,3,1,4,1,0
Session_ID_2251,No,12,5,0,1,0,0,4,0,2,1,1
Session_ID_2252,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2253,No,3,0,0,1,0,1,0,1,0,0,1
Session_ID_2254,Yes,80,25,0,15,0,0,34,0,0,1,1
Session_ID_2255,No,208,163,1,13,0,5,9,1,16,1,1
Session_ID_2256,No,5,0,0,1,0,1,3,0,0,0,1
Session_ID_2257,No,49,9,25,0,0,0,4,0,10,2,1
Session_ID_2258,Yes,8,6,0,0,0,0,1,0,0,1,1
Session_ID_2259,Yes,6,1,0,0,0,2,1,1,1,0,1
Session_ID_2260,No,2,0,0,2,0,0,0,0,0,0,1
Session_ID_2261,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2262,No,17,5,0,1,1,1,0,1,1,1,1
Session_ID_2263,No,18,2,0,1,0,0,1,0,12,0,1
Session_ID_2264,Yes,26,21,0,1,0,0,2,0,2,1,1
Session_ID_2265,No,8,3,0,1,0,0,2,0,1,1,1
Session_ID_2266,No,7,0,0,2,0,1,4,0,0,0,1
Session_ID_2267,No,63,2,50,1,1,2,2,1,1,2,0
Session_ID_2268,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2269,Yes,15,3,3,0,0,0,2,0,6,2,1
Session_ID_2270,No,18,5,3,1,1,1,1,1,3,2,0
Session_ID_2271,Yes,4,1,0,0,0,0,1,0,1,0,1
Session_ID_2272,Yes,29,0,0,0,0,0,3,0,5,0,1
Session_ID_2273,No,9,1,1,1,1,1,1,1,1,0,0
Session_ID_2274,No,5,0,0,0,0,0,2,0,1,0,1
Session_ID_2275,No,12,4,0,0,1,1,1,1,2,1,0
Session_ID_2276,Yes,4,1,0,2,0,0,0,0,1,0,1
Session_ID_2277,Yes,6,3,0,0,0,0,1,0,0,1,1
Session_ID_2278,No,11,5,0,1,0,1,1,0,2,1,1
Session_ID_2279,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2280,No,15,4,1,0,1,2,1,1,4,1,0
Session_ID_2281,Yes,29,4,0,3,2,4,10,0,1,1,0
Session_ID_2282,No,7,1,0,3,0,0,1,0,1,0,1
Session_ID_2283,No,21,1,0,2,0,2,8,0,2,0,1
Session_ID_2284,No,10,2,0,2,0,1,2,0,3,0,1
Session_ID_2285,No,12,1,0,3,0,0,0,0,1,0,1
Session_ID_2286,No,5,3,0,1,0,0,1,0,0,1,1
Session_ID_2287,Yes,9,4,0,1,0,0,0,0,2,1,1
Session_ID_2288,No,9,4,0,2,0,0,1,0,2,1,1
Session_ID_2289,Yes,20,2,2,2,0,5,1,2,6,2,1
Session_ID_2290,Yes,66,8,49,0,0,1,2,0,2,2,1
Session_ID_2291,Yes,15,3,0,1,0,0,3,0,4,1,1
Session_ID_2292,No,22,3,2,0,0,4,2,0,6,2,1
Session_ID_2293,No,4,0,0,1,0,1,2,0,0,0,1
Session_ID_2294,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_2295,No,84,2,0,2,1,2,77,0,0,0,0
Session_ID_2296,No,27,4,5,4,0,0,2,0,8,2,1
Session_ID_2297,No,8,1,0,0,0,1,2,0,4,0,1
Session_ID_2298,No,15,9,1,0,0,0,1,0,2,1,1
Session_ID_2299,Yes,9,2,4,1,0,0,1,0,1,2,1
Session_ID_2300,No,31,9,0,3,0,1,10,0,8,1,1
Session_ID_2301,Yes,2,1,0,0,0,0,0,0,0,0,1
Session_ID_2302,No,7,0,0,1,0,1,0,0,5,0,1
Session_ID_2303,No,6,1,0,2,0,1,0,1,1,0,1
Session_ID_2304,No,17,1,0,0,0,4,10,0,0,0,1
Session_ID_2305,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2306,No,13,5,0,1,0,1,1,1,1,1,1
Session_ID_2307,No,19,8,1,2,0,0,3,0,4,1,1
Session_ID_2308,No,6,1,0,0,0,1,1,0,3,0,1
Session_ID_2309,Yes,7,0,0,3,0,1,0,0,2,0,1
Session_ID_2310,Yes,3,0,0,2,0,0,0,0,1,0,1
Session_ID_2311,Yes,23,2,1,1,0,0,7,0,7,0,1
Session_ID_2312,Yes,5,1,1,0,0,0,1,0,2,0,1
Session_ID_2313,Yes,3,1,0,0,0,0,2,0,0,0,1
Session_ID_2314,Yes,10,1,5,1,0,0,1,0,1,2,1
Session_ID_2315,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_2316,Yes,12,5,1,1,0,0,1,0,2,1,1
Session_ID_2317,No,15,4,5,1,1,1,1,1,1,2,0
Session_ID_2318,Yes,6,3,1,0,0,0,0,0,1,1,1
Session_ID_2319,No,5,2,1,1,0,0,0,0,1,0,1
Session_ID_2320,Yes,10,1,0,0,0,0,0,0,6,0,1
Session_ID_2321,No,5,0,0,1,0,0,1,0,3,0,1
Session_ID_2322,No,9,4,0,1,0,0,3,0,1,1,1
Session_ID_2323,No,10,4,0,1,0,0,4,0,0,1,1
Session_ID_2324,Yes,9,1,1,1,0,2,0,1,3,0,1
Session_ID_2325,No,10,3,0,1,0,0,1,0,4,1,1
Session_ID_2326,No,6,1,0,0,0,2,3,0,0,0,1
Session_ID_2327,Yes,5,1,0,0,0,1,3,0,0,0,1
Session_ID_2328,No,19,1,0,0,0,1,13,0,1,0,1
Session_ID_2329,Yes,28,11,5,4,0,0,3,0,3,2,1
Session_ID_2330,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2331,No,14,9,0,1,0,1,1,0,2,1,1
Session_ID_2332,No,25,2,17,0,0,1,3,0,2,2,1
Session_ID_2333,No,15,5,0,2,0,0,1,0,3,1,1
Session_ID_2334,No,14,3,3,1,1,1,1,1,2,2,0
Session_ID_2335,No,41,8,7,4,0,2,7,0,12,2,1
Session_ID_2336,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2337,No,50,21,15,1,1,1,3,1,4,2,0
Session_ID_2338,No,11,6,0,0,1,1,1,1,1,1,0
Session_ID_2339,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_2340,No,5,0,0,0,0,1,1,0,3,0,1
Session_ID_2341,No,19,8,3,0,0,2,1,1,3,2,1
Session_ID_2342,No,7,1,0,2,0,2,0,0,2,0,1
Session_ID_2343,No,21,7,1,2,0,2,3,2,2,1,1
Session_ID_2344,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2345,No,37,11,7,6,0,1,1,1,9,2,1
Session_ID_2346,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2347,No,9,4,0,2,0,0,1,0,1,1,1
Session_ID_2348,No,6,0,0,0,0,3,1,0,2,0,1
Session_ID_2349,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_2350,No,29,5,2,1,0,1,4,0,2,2,1
Session_ID_2351,No,10,1,0,1,0,2,3,1,1,0,1
Session_ID_2352,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_2353,No,24,4,0,1,1,2,14,0,1,1,0
Session_ID_2354,No,5,1,0,0,0,1,1,0,0,0,1
Session_ID_2355,No,17,5,6,1,0,0,2,0,1,2,1
Session_ID_2356,No,9,3,0,0,0,2,3,0,0,1,1
Session_ID_2357,No,6,1,0,1,0,1,0,1,2,0,1
Session_ID_2358,No,9,1,0,0,1,1,0,1,4,0,1
Session_ID_2359,Yes,3,1,0,1,0,0,0,0,1,0,1
Session_ID_2360,No,18,6,3,3,0,0,3,0,2,2,1
Session_ID_2361,No,13,3,0,1,0,3,2,0,0,1,1
Session_ID_2362,No,8,1,0,1,1,2,1,0,2,0,1
Session_ID_2363,No,5,0,0,0,0,1,1,0,3,0,1
Session_ID_2364,No,16,5,0,0,0,3,7,0,1,1,1
Session_ID_2365,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_2366,Yes,39,22,5,2,0,0,2,0,7,2,1
Session_ID_2367,No,9,0,0,0,0,2,2,0,3,0,1
Session_ID_2368,No,9,1,0,0,0,1,5,0,1,0,1
Session_ID_2369,No,17,0,0,4,0,1,3,0,2,0,1
Session_ID_2370,Yes,8,0,0,0,0,0,1,0,3,0,1
Session_ID_2371,No,5,2,0,1,0,0,0,0,2,0,1
Session_ID_2372,No,2,0,0,1,0,0,0,0,1,0,1
Session_ID_2373,Yes,11,3,4,0,0,1,1,0,2,2,1
Session_ID_2374,No,14,6,0,1,0,1,1,1,4,1,1
Session_ID_2375,No,3,0,0,1,0,1,0,0,0,0,1
Session_ID_2376,No,8,2,0,2,0,1,0,0,3,0,1
Session_ID_2377,No,9,1,0,1,1,3,0,1,2,0,0
Session_ID_2378,No,28,10,7,5,0,1,1,1,2,2,1
Session_ID_2379,No,6,2,0,0,0,1,1,0,2,0,1
Session_ID_2380,No,16,5,0,1,0,0,2,0,5,1,1
Session_ID_2381,No,5,1,0,0,0,0,0,0,2,0,1
Session_ID_2382,No,5,1,0,2,0,0,0,0,2,0,1
Session_ID_2383,Yes,13,8,0,2,0,0,1,0,1,1,1
Session_ID_2384,Yes,15,7,0,8,0,0,0,0,0,1,1
Session_ID_2385,Yes,6,1,0,0,0,0,1,0,1,0,1
Session_ID_2386,No,11,3,1,1,0,2,0,0,1,1,1
Session_ID_2387,No,9,0,0,1,0,0,2,0,2,0,1
Session_ID_2388,Yes,7,4,0,1,0,0,1,0,1,1,1
Session_ID_2389,No,54,11,7,6,0,9,4,0,5,2,1
Session_ID_2390,No,2,0,0,2,0,0,0,0,0,0,1
Session_ID_2391,Yes,8,0,0,0,0,0,1,0,0,0,0
Session_ID_2392,No,4,0,0,0,0,1,0,1,2,0,1
Session_ID_2393,No,20,10,1,1,1,2,1,0,4,1,0
Session_ID_2394,No,5,0,0,1,1,2,0,0,0,0,0
Session_ID_2395,Yes,57,13,1,3,1,2,8,0,5,1,0
Session_ID_2396,No,27,20,0,2,0,1,2,0,2,1,1
Session_ID_2397,No,14,9,0,0,0,1,1,0,3,1,1
Session_ID_2398,No,6,2,0,1,0,0,1,0,0,0,1
Session_ID_2399,No,7,5,0,0,0,1,1,0,0,1,1
Session_ID_2400,No,19,4,0,1,1,1,10,0,0,1,0
Session_ID_2401,No,10,1,0,1,0,4,1,0,0,0,1
Session_ID_2402,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2403,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2404,No,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2405,No,10,2,0,4,0,0,1,0,2,0,1
Session_ID_2406,No,17,8,0,2,1,1,1,1,2,1,1
Session_ID_2407,No,15,6,0,2,0,4,1,0,2,1,1
Session_ID_2408,No,10,4,0,0,1,1,1,1,2,1,1
Session_ID_2409,Yes,13,1,0,3,0,2,7,0,0,0,1
Session_ID_2410,Yes,8,0,0,2,0,0,1,0,2,0,1
Session_ID_2411,No,27,5,2,2,0,1,3,1,7,2,1
Session_ID_2412,No,7,1,0,0,0,1,4,0,1,0,1
Session_ID_2413,No,4,0,0,1,0,1,1,0,1,0,1
Session_ID_2414,No,11,2,0,2,0,1,1,0,5,0,1
Session_ID_2415,No,6,1,0,0,0,1,3,0,1,0,1
Session_ID_2416,No,7,3,0,1,0,1,0,0,2,1,1
Session_ID_2417,No,12,6,0,0,1,1,1,1,2,1,0
Session_ID_2418,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2419,No,13,5,0,3,0,1,2,0,1,1,1
Session_ID_2420,No,8,1,0,0,0,1,5,0,1,0,1
Session_ID_2421,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_2422,No,13,0,0,3,0,3,7,0,0,0,1
Session_ID_2423,No,6,1,0,0,1,1,1,1,0,0,1
Session_ID_2424,No,40,5,2,3,2,1,8,1,12,2,0
Session_ID_2425,No,14,5,1,1,1,1,2,1,2,1,0
Session_ID_2426,No,16,14,0,0,0,1,14,1,1,1,1
Session_ID_2427,Yes,6,2,0,2,0,1,0,0,1,0,1
Session_ID_2428,No,12,0,0,0,1,1,1,0,5,0,0
Session_ID_2429,No,9,1,0,3,0,0,2,0,0,0,1
Session_ID_2430,No,4,1,0,0,0,1,1,0,1,0,1
Session_ID_2431,No,7,2,0,1,0,1,3,0,0,0,1
Session_ID_2432,No,14,6,0,2,1,2,1,2,0,1,0
Session_ID_2433,Yes,6,2,0,1,0,0,2,0,0,0,1
Session_ID_2434,No,5,1,0,2,0,1,0,0,1,0,1
Session_ID_2435,No,10,1,0,1,1,3,0,0,0,0,1
Session_ID_2436,No,17,2,0,4,0,0,6,0,0,0,1
Session_ID_2437,No,24,3,3,3,0,2,4,1,5,2,1
Session_ID_2438,No,20,1,5,2,0,0,3,0,8,2,1
Session_ID_2439,No,10,4,0,1,0,1,2,0,2,1,1
Session_ID_2440,No,8,3,0,0,0,1,1,1,2,1,1
Session_ID_2441,No,20,16,0,0,0,1,1,0,2,1,1
Session_ID_2442,No,20,8,7,1,0,0,2,0,1,2,1
Session_ID_2443,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_2444,No,3,0,0,0,0,2,0,0,1,0,1
Session_ID_2445,No,31,21,0,0,2,1,1,1,4,1,0
Session_ID_2446,No,23,4,1,4,1,3,0,0,8,1,0
Session_ID_2447,No,5,0,0,1,0,1,0,0,2,0,1
Session_ID_2448,No,3,0,0,1,0,1,0,1,0,0,1
Session_ID_2449,No,5,0,0,2,0,1,0,0,2,0,1
Session_ID_2450,Yes,13,3,6,0,0,1,1,1,1,2,1
Session_ID_2451,Yes,16,5,0,5,0,0,2,0,3,1,1
Session_ID_2452,Yes,5,3,0,0,0,0,1,0,1,1,1
Session_ID_2453,No,12,8,0,0,0,1,1,0,2,1,1
Session_ID_2454,No,3,0,0,0,0,1,1,0,1,0,1
Session_ID_2455,No,9,3,0,1,0,1,3,0,1,1,1
Session_ID_2456,Yes,7,1,0,0,0,0,1,0,2,0,1
Session_ID_2457,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_2458,Yes,3,1,0,0,0,0,0,0,1,0,1
Session_ID_2459,Yes,10,0,0,1,0,0,6,0,0,0,1
Session_ID_2460,No,9,1,1,0,0,2,1,2,2,0,1
Session_ID_2461,No,18,7,0,1,1,1,1,1,3,1,0
Session_ID_2462,No,16,5,6,1,0,0,2,0,0,2,1
Session_ID_2463,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_2464,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_2465,No,6,0,0,1,0,1,3,0,1,0,1
Session_ID_2466,Yes,47,0,0,4,0,1,0,0,4,0,1
Session_ID_2467,No,8,1,0,2,0,2,0,0,3,0,1
Session_ID_2468,No,58,6,0,3,0,2,8,0,24,1,1
Session_ID_2469,No,7,1,0,0,0,1,3,0,1,0,1
Session_ID_2470,Yes,31,9,0,5,1,2,14,0,0,1,0
Session_ID_2471,No,15,6,0,1,0,1,3,0,3,1,1
Session_ID_2472,No,8,0,0,2,0,2,4,0,0,0,1
Session_ID_2473,No,19,8,0,1,1,2,0,0,4,1,0
Session_ID_2474,Yes,9,3,1,0,0,0,2,0,1,1,1
Session_ID_2475,Yes,9,2,2,0,0,1,0,1,2,2,1
Session_ID_2476,No,10,6,0,0,0,1,2,0,1,1,1
Session_ID_2477,No,7,0,0,0,0,0,1,0,4,0,1
Session_ID_2478,No,17,8,1,1,1,2,3,0,0,1,0
Session_ID_2479,No,7,4,0,1,0,0,1,0,1,1,1
Session_ID_2480,No,9,4,0,2,0,0,2,0,0,1,1
Session_ID_2481,Yes,13,3,3,2,0,0,0,0,4,2,1
Session_ID_2482,No,18,11,0,2,0,1,3,0,1,1,1
Session_ID_2483,No,10,0,0,2,1,2,1,0,2,0,0
Session_ID_2484,No,24,6,7,3,0,0,2,0,5,2,1
Session_ID_2485,No,26,6,7,2,1,1,2,1,5,2,0
Session_ID_2486,Yes,16,4,0,4,0,1,0,0,2,1,1
Session_ID_2487,No,5,1,0,1,0,2,0,0,0,0,1
Session_ID_2488,No,52,12,0,11,0,2,19,0,0,1,1
Session_ID_2489,No,11,0,0,2,0,6,3,0,0,0,1
Session_ID_2490,No,14,8,0,1,0,1,2,0,2,1,1
Session_ID_2491,Yes,28,6,6,3,0,1,3,0,5,2,1
Session_ID_2492,No,15,5,1,2,0,1,0,1,5,1,1
Session_ID_2493,Yes,11,1,2,0,0,1,1,0,4,0,1
Session_ID_2494,No,6,1,0,1,0,0,1,0,1,0,1
Session_ID_2495,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_2496,No,9,0,0,2,0,1,5,0,1,0,1
Session_ID_2497,No,5,2,0,0,0,2,1,0,0,0,1
Session_ID_2498,No,7,1,0,2,0,1,0,0,3,0,1
